VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H16E,Whatcom,Blaine,WA,98230,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,231986485,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010411
WP0AH2A7XJ,Snohomish,Lake Stevens,WA,98258,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,44,144596238,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052505
WMZYU7C41J,Pierce,Longbranch,WA,98351,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,26,216809694,POINT (-122.75905 47.21454),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603
5YJSA1DP4D,Pierce,Gig Harbor,WA,98335,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,231046714,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406
5YJSA1CP4C,Benton,Benton City,WA,99320,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,16,161251247,POINT (-119.48756 46.26543),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011900
2C4RC1N79K,King,Seattle,WA,98106,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,34,475028900,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011300
5YJSA1CP1D,Snohomish,Snohomish,WA,98296,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1,119463032,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052108
KNDJX3AE3J,Snohomish,Everett,WA,98208,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,21,286732855,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041701
WBA8E1C32H,King,Seattle,WA,98102,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,43,124902942,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
WBAJB1C55J,Snohomish,Snohomish,WA,98296,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,44,336245311,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052008
WBAJA9C51J,Clallam,Sequim,WA,98382,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,24,239556845,POINT (-123.10367 48.07965),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001902
WMZYU7C51K,Spokane,Spokane,WA,99203,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,6,235542597,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004200
5YJSA1CN3D,Kittitas,Cle Elum,WA,98922,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,13,127478900,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975102
5YJSA1H1XE,Whatcom,Bellingham,WA,98226,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,203610802,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000302
WBA8E1C3XH,Island,Camano Island,WA,98282,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,10,189943561,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400
2C4RC1H73K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,110506903,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
KNDJP3AE8G,Pierce,Puyallup,WA,98373,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,25,206827946,POINT (-122.2988 47.13795),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071206
KNDJX3AE6G,Skagit,Anacortes,WA,98221,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,10,178203259,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940302
5YJSA1DN3D,Snohomish,Everett,WA,98208,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,267619817,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041610
KNDJX3AE2H,Snohomish,Mountlake Terrace,WA,98043,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,1,348333660,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051200
2C4RC1N75K,King,Bellevue,WA,98006,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,41,477103210,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905
LYVBR0DM4K,Snohomish,Everett,WA,98208,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,38,269838271,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041805
WBAJB1C57K,King,Seattle,WA,98105,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,46,121939772,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004301
2C4RC1H78K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,280282418,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
YV4BR0DL5J,Whatcom,Bellingham,WA,98226,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,40,337477087,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803
5YJSA1H10E,Snohomish,Marysville,WA,98270,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,38,195334331,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052810
5YJSA1S17E,Snohomish,Lynnwood,WA,98037,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,156901209,POINT (-122.27734 47.83785),PUGET SOUND ENERGY INC,53061051601
KNDJP3AE8H,Benton,Richland,WA,99354,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,8,273160296,POINT (-119.26844 46.31484),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100
5YJSA1CP9D,Pierce,Gig Harbor,WA,98335,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,190247662,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405
WMZYU7C49J,Pierce,Wilkeson,WA,98396,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,31,335073525,POINT (-122.04732 47.10964),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070206
5YJSA1CG5D,Snohomish,Edmonds,WA,98020,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,110569413,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050501
LYVBR0DL6K,King,Mercer Island,WA,98040,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,41,266761057,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
5YJSA1CN1D,Snohomish,Edmonds,WA,98026,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,1144678,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050404
5YJSA1H17E,Snohomish,Edmonds,WA,98020,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,176966646,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050300
5YJSA1H15E,Pierce,Steilacoom,WA,98388,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,28,214974308,POINT (-122.59802 47.17303),BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072109
WMZYU7C51K,Pierce,University Place,WA,98467,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,28,208403142,POINT (-122.54045 47.20742),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072315
WBA8E1C3XH,Clark,Ridgefield,WA,98642,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,18,477074909,POINT (-122.74595 45.81539),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040305
2C4RC1H76K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,180792545,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
5YJSA1H12E,Snohomish,Snohomish,WA,98290,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,239825239,POINT (-122.09305 47.91265),PUGET SOUND ENERGY INC,53061052402
5YJSA1CN7D,Snohomish,Mukilteo,WA,98275,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,183350940,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042001
5YJSA1CN8D,Island,Camano Island,WA,98282,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,165142379,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
WBA8E1C57G,Whatcom,Ferndale,WA,98248,2016,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,42,128781418,POINT (-122.5945 48.84787),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010505
5YJSA1H26E,Snohomish,Lake Stevens,WA,98258,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,237823064,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052604
WBAJB1C59J,Whatcom,Point Roberts,WA,98281,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,42,153958346,POINT (-123.05688 48.98867),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000
YV4BR0PL3J,Chelan,Leavenworth,WA,98826,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,12,145751434,POINT (-120.65754 47.5982),PUD NO 1 OF CHELAN COUNTY,53007960203
KNDJX3AE7H,Pierce,Tacoma,WA,98418,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,27,338400660,POINT (-122.43916 47.22468),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061800
5YJSA1S15E,King,Bothell,WA,98011,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1,232414556,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804
KNDJP3AE7H,Stevens,Nine Mile Falls,WA,99026,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,7,142998488,POINT (-117.54392 47.77676),NO KNOWN ELECTRIC UTILITY SERVICE,53065951401
5YJSA1DN3D,Chelan,Peshastin,WA,98847,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,12,187291632,POINT (-120.60364 47.56805),PUD NO 1 OF CHELAN COUNTY,53007960502
5YJSA1AG9D,King,Sammamish,WA,98074,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,215795177,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
5YJSA1CG5D,Pierce,Tacoma,WA,98403,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,27,178483945,POINT (-122.46037 47.26455),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060600
5YJSA1CN5D,Benton,Kennewick,WA,99337,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,8,194692725,POINT (-119.14482 46.18764),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011506
WBA8E1C38H,Pierce,Sumner,WA,98390,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,31,142401885,POINT (-122.23972 47.2022),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073302
2C4RC1H75K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,101109921,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
JF2GTDNC8K,King,Bothell,WA,98011,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,1,175410441,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802
5YJSA1H14E,Spokane,Spokane,WA,99224,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,6,477426477,POINT (-117.46996 47.59431),MODERN ELECTRIC WATER COMPANY,53063003800
5YJSA1DN2D,Skagit,Burlington,WA,98233,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,180374904,POINT (-122.33029 48.46846),PUGET SOUND ENERGY INC,53057951800
5YJSA1DP0C,Snohomish,Mukilteo,WA,98275,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,21,159821287,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061041301
5YJSA1CG4D,King,Auburn,WA,98001,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,30,145383493,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029806
5YJSA1H11E,Benton,Kennewick,WA,99338,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,16,165930068,POINT (-119.3118 46.20664),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814
JF2GTDNC5K,Whatcom,Bellingham,WA,98226,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,40,216795855,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804
5YJSA1DN1D,Skagit,Mount Vernon,WA,98274,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,314279514,POINT (-122.32295 48.4152),PUGET SOUND ENERGY INC,53057952403
5YJSA1S16E,Kitsap,Port Orchard,WA,98366,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,241112455,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092801
KNDJX3AE0G,Skagit,Mount Vernon,WA,98274,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,10,102800862,POINT (-122.32295 48.4152),PUGET SOUND ENERGY INC,53057951200
2C4RC1N73K,Whatcom,Everson,WA,98247,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,42,259763423,POINT (-122.34527 48.92009),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJRE11B88,Pierce,Lakewood,WA,98499,2008,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,28,127308184,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071902
WMZYU7C47J,Klickitat,Klickitat,WA,98628,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,14,256125404,POINT (-121.15176 45.81756),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950200
5YJSA1CN7D,Whatcom,Bellingham,WA,98225,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,227093240,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001102
YV4BR0DM5J,King,Tukwila,WA,98168,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,11,348464014,POINT (-122.3317 47.50314),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200
YV4BR0DL1J,King,Seattle,WA,98103,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,43,187469922,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005401
5YJSA1H16E,Pierce,South Hill,WA,98373,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,25,224326840,POINT (-122.2988 47.13795),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071206
5YJSA1H10E,King,Issaquah,WA,98027,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,125105382,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103
5YJSA1DN4D,King,Renton,WA,98058,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,11,114594287,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031908
YV4BR0PLXJ,King,Redmond,WA,98053,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,45,186907612,POINT (-122.03287 47.68555),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315
KNDJP3AE7G,Clallam,Port Angeles,WA,98363,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,24,279307717,POINT (-123.46101 48.11893),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002400
KNDJX3AE8H,King,Fall City,WA,98024,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,5,348978934,POINT (-121.89086 47.56812),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032601
5YJSA1CP4C,Snohomish,Stanwood,WA,98292,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,10,241679812,POINT (-122.37265 48.24159),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201
5YJSA1H29E,Pierce,Eatonville,WA,98328,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,2,128490582,POINT (-122.26832 46.86733),"BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY",53053073006
JF2GTDNC1K,Walla Walla,Walla Walla,WA,99362,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,16,176473860,POINT (-118.34261 46.07068),PACIFICORP,53071920902
WBA7J2C5XJ,Spokane,Spokane,WA,99208,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,6,144692873,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010702
KNDJX3AE1J,Whatcom,Bellingham,WA,98229,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,40,236280404,POINT (-122.45486 48.7449),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902
KNDJP3AE9G,Snohomish,Marysville,WA,98270,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,38,235127581,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052904
5YJSA1H16E,Skagit,Anacortes,WA,98221,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,235474193,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940302
5YJSA1DPXD,Douglas,East Wenatchee,WA,98802,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,12,478061153,POINT (-120.29473 47.41515),PUD NO 1 OF DOUGLAS COUNTY,53017950300
5YJRE1A32A,Pierce,Steilacoom,WA,98388,2010,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,28,477599923,POINT (-122.59802 47.17303),BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072109
5YJSA1CG2D,Clallam,Port Angeles,WA,98362,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,24,112896241,POINT (-123.43112 48.11892),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001400
5YJSA1H17E,Whatcom,Blaine,WA,98230,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,8801831,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010405
KNDJX3AE7G,San Juan,Eastsound,WA,98245,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,40,109864688,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960103
5YJSA1H18E,Island,Camano Island,WA,98282,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,122369026,POINT (-122.40049 48.23986),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400
LYVBR0DL8K,Snohomish,Marysville,WA,98270,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,39,194079945,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052708
2C4RC1H77K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,474955393,POINT (-122.51495 47.16196),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
